"area","autonomous_region","description","has_doorman","has_garden","has_lift","has_parking","has_storage","has_swimming_pool","is_residential","latitude","longitude","neighbors_per_floor","number","postal_code","province","reference","street","structures","total_floors","town","typology","year_built"
179,Extremadura,Esc.1 1º 01,,,,,true,,true,38.09055,-6.274033,0,"114",6260,badajoz,"9195935QC3199N0002IH",Paseo Extremadura,"[{""area"": 5, ""floor"": ""01"", ""door"": ""03"", ""typology"": ""AAL""}, {""area"": 158, ""floor"": ""01"", ""door"": ""01"", ""typology"": ""V""}, {""area"": 6, ""floor"": ""01"", ""door"": ""02"", ""typology"": ""V""}, {""area"": 10, ""floor"": ""00"", ""door"": ""04"", ""typology"": ""V""}]",2,monesterio-badajoz,V,1950
470,Extremadura,Esc.1 Bajo 01,,,,,true,,true,38.09006,-6.2738686,1,"114",6260,badajoz,"9195929QC3199N0002RH",Paseo Extremadura,"[{""area"": 178, ""floor"": ""00"", ""door"": ""0C"", ""typology"": ""AAL""}, {""area"": 173, ""floor"": ""00"", ""door"": ""01"", ""typology"": ""CCE""}, {""area"": 119, ""floor"": ""00"", ""door"": ""0B"", ""typology"": ""V""}]",2,monesterio-badajoz,V,1972
138,Extremadura,Esc.1 1º 01,,,,,true,,true,38.09006,-6.2738686,1,"114-A",6260,badajoz,"9195929QC3199N0003TJ",Paseo Extremadura,"[{""area"": 138, ""floor"": ""01"", ""door"": ""01"", ""typology"": ""V""}]",2,monesterio-badajoz,V,1972
112,Extremadura,Inmueble,,,,,,,false,38.089676,-6.2729077,,"117",6260,badajoz,"9394240QC3199S0001XM",Paseo Extremadura,"[{""area"": 112, ""floor"": ""00"", ""door"": ""01"", ""typology"": ""AAL""}]",,monesterio-badajoz,I,
1307,Extremadura,Inmueble,,true,,true,true,,true,38.089844,-6.274188,1,"118",6260,badajoz,"9195927QC3199N0001IG",Paseo Extremadura,"[{""area"": 108, ""floor"": ""00"", ""door"": ""0D"", ""typology"": ""AAL""}, {""area"": 565, ""floor"": ""00"", ""door"": ""0E"", ""typology"": ""AAL""}, {""area"": 95, ""floor"": ""00"", ""door"": ""0A"", ""typology"": ""AAP""}, {""area"": 146, ""floor"": ""00"", ""door"": ""02"", ""typology"": ""CCE""}, {""area"": 22, ""floor"": ""00"", ""door"": ""0C"", ""typology"": ""V""}, {""area"": 371, ""floor"": ""01"", ""door"": ""01"", ""typology"": ""V""}]",2,monesterio-badajoz,V,1984
215,Extremadura,Inmueble,,,,,true,,true,38.090347,-6.2738204,1,"118",6260,badajoz,"9195933QC3199N0001SG",Paseo Extremadura,"[{""area"": 48, ""floor"": ""00"", ""door"": ""0B"", ""typology"": ""AAL""}, {""area"": 71, ""floor"": ""01"", ""door"": ""01"", ""typology"": ""V""}, {""area"": 96, ""floor"": ""00"", ""door"": ""0A"", ""typology"": ""V""}]",2,monesterio-badajoz,V,1950
229,Extremadura,Inmueble,,,,,true,,true,38.089584,-6.272859,1,"121",6260,badajoz,"9394238QC3199S0001IM",Paseo Extremadura,"[{""area"": 15, ""floor"": ""00"", ""door"": ""0C"", ""typology"": ""AAL""}, {""area"": 44, ""floor"": ""02"", ""door"": ""01"", ""typology"": ""AAL""}, {""area"": 77, ""floor"": ""00"", ""door"": ""0A"", ""typology"": ""CCE""}, {""area"": 85, ""floor"": ""01"", ""door"": ""01"", ""typology"": ""V""}, {""area"": 8, ""floor"": ""00"", ""door"": ""0B"", ""typology"": ""V""}]",2,monesterio-badajoz,V,1940
286,Extremadura,Inmueble,,,,,true,,true,38.089676,-6.2734976,1,"122",6260,badajoz,"9195925QC3199N0001DG",Paseo Extremadura,"[{""area"": 80, ""floor"": ""00"", ""door"": ""0B"", ""typology"": ""AAL""}, {""area"": 63, ""floor"": ""00"", ""door"": ""01"", ""typology"": ""GC1""}, {""area"": 80, ""floor"": ""01"", ""door"": ""02"", ""typology"": ""GR1""}, {""area"": 63, ""floor"": ""01"", ""door"": ""0A"", ""typology"": ""V""}]",1,monesterio-badajoz,V,1977
165,Extremadura,Inmueble,,,,,true,,true,38.08957,-6.27281,1,"123",6260,badajoz,"9394237QC3199S0001XM",Paseo Extremadura,"[{""area"": 50, ""floor"": ""00"", ""door"": ""0B"", ""typology"": ""AAL""}, {""area"": 56, ""floor"": ""01"", ""door"": ""01"", ""typology"": ""V""}, {""area"": 56, ""floor"": ""00"", ""door"": ""0A"", ""typology"": ""V""}, {""area"": 3, ""floor"": ""00"", ""door"": ""01"", ""typology"": ""V""}]",2,monesterio-badajoz,V,1960
322,Extremadura,Inmueble,,,,true,true,,true,38.090134,-6.2738957,1,"124",6260,badajoz,"9195930QC3199N0001IG",Paseo Extremadura,"[{""area"": 99, ""floor"": ""00"", ""door"": ""0B"", ""typology"": ""AAL""}, {""area"": 109, ""floor"": ""00"", ""door"": ""0A"", ""typology"": ""AAP""}, {""area"": 35, ""floor"": ""00"", ""door"": ""0C"", ""typology"": ""O""}, {""area"": 79, ""floor"": ""01"", ""door"": ""01"", ""typology"": ""V""}]",1,monesterio-badajoz,V,1960
1100,Extremadura,Esc.1 Bajo 01,,,,,true,,true,38.088623,-6.273112,0,"170",6260,badajoz,"9293410QC3199S0001TM",Paseo Extremadura,"[{""area"": 186, ""floor"": ""00"", ""door"": ""0C"", ""typology"": ""AAL""}, {""area"": 60, ""floor"": ""00"", ""door"": ""0D"", ""typology"": ""AAL""}, {""area"": 155, ""floor"": ""00"", ""door"": ""03"", ""typology"": ""AAL""}, {""area"": 60, ""floor"": ""01"", ""door"": ""02"", ""typology"": ""AAL""}, {""area"": 188, ""floor"": ""00"", ""door"": ""0B"", ""typology"": ""CFN""}, {""area"": 115, ""floor"": ""00"", ""door"": ""0A"", ""typology"": ""V""}, {""area"": 24, ""floor"": ""00"", ""door"": ""0E"", ""typology"": ""V""}, {""area"": 57, ""floor"": ""01"", ""door"": ""0A"", ""typology"": ""V""}, {""area"": 89, ""floor"": ""01"", ""door"": ""0B"", ""typology"": ""V""}, {""area"": 57, ""floor"": ""01"", ""door"": ""0C"", ""typology"": ""V""}, {""area"": 98, ""floor"": ""01"", ""door"": ""0D"", ""typology"": ""V""}, {""area"": 11, ""floor"": ""00"", ""door"": ""01"", ""typology"": ""V""}]",2,monesterio-badajoz,V,1920
298,Extremadura,Inmueble,,,,,true,,true,38.089485,-6.2728305,1,"125",6260,badajoz,"9394236QC3199S0001DM",Paseo Extremadura,"[{""area"": 33, ""floor"": ""00"", ""door"": ""0B"", ""typology"": ""AAL""}, {""area"": 113, ""floor"": ""01"", ""door"": ""01"", ""typology"": ""V""}, {""area"": 113, ""floor"": ""00"", ""door"": ""0A"", ""typology"": ""V""}, {""area"": 39, ""floor"": ""00"", ""door"": ""01"", ""typology"": ""V""}]",2,monesterio-badajoz,V,1950
201,Extremadura,Inmueble,,,,,,,true,38.08942,-6.272818,1,"127",6260,badajoz,"9394235QC3199S0001RM",Paseo Extremadura,"[{""area"": 85, ""floor"": ""00"", ""door"": ""0A"", ""typology"": ""V""}, {""area"": 6, ""floor"": ""00"", ""door"": ""0B"", ""typology"": ""V""}, {""area"": 19, ""floor"": ""00"", ""door"": ""0C"", ""typology"": ""V""}, {""area"": 85, ""floor"": ""01"", ""door"": ""0A"", ""typology"": ""V""}, {""area"": 6, ""floor"": ""01"", ""door"": ""0B"", ""typology"": ""V""}]",2,monesterio-badajoz,V,1960
304,Extremadura,Inmueble,,,,,true,,true,38.08936,-6.2727914,1,"129",6260,badajoz,"9394234QC3199S0001KM",Paseo Extremadura,"[{""area"": 42, ""floor"": ""00"", ""door"": ""0B"", ""typology"": ""AAL""}, {""area"": 124, ""floor"": ""01"", ""door"": ""01"", ""typology"": ""V""}, {""area"": 138, ""floor"": ""00"", ""door"": ""0A"", ""typology"": ""V""}]",2,monesterio-badajoz,V,1950
892,Extremadura,Inmueble,,true,,,true,,true,38.089954,-6.2738304,1,"130",6260,badajoz,"9195928QC3199N0001JG",Paseo Extremadura,"[{""area"": 96, ""floor"": ""00"", ""door"": ""0B"", ""typology"": ""AAL""}, {""area"": 334, ""floor"": ""00"", ""door"": ""0C"", ""typology"": ""AAL""}, {""area"": 231, ""floor"": ""01"", ""door"": ""01"", ""typology"": ""V""}, {""area"": 231, ""floor"": ""00"", ""door"": ""0A"", ""typology"": ""V""}]",2,monesterio-badajoz,V,1980
187,Extremadura,Esc.1 Bajo 0A,,,,,true,,true,38.089302,-6.2727284,0,"131",6260,badajoz,"9394233QC3199S0001OM",Paseo Extremadura,"[{""area"": 36, ""floor"": ""00"", ""door"": ""0B"", ""typology"": ""AAL""}, {""area"": 151, ""floor"": ""00"", ""door"": ""0A"", ""typology"": ""V""}]",2,monesterio-badajoz,V,1980
256,Extremadura,Esc.1 1º 01,,,,,true,,true,38.089302,-6.2727284,0,"131",6260,badajoz,"9394233QC3199S0002PQ",Paseo Extremadura,"[{""area"": 118, ""floor"": ""02"", ""door"": ""01"", ""typology"": ""AAL""}, {""area"": 138, ""floor"": ""01"", ""door"": ""01"", ""typology"": ""V""}]",2,monesterio-badajoz,V,1980
420,Extremadura,Inmueble,,,,,true,,true,38.089725,-6.2736373,1,"132",6260,badajoz,"9195926QC3199N0001XG",Paseo Extremadura,"[{""area"": 164, ""floor"": ""01"", ""door"": ""01"", ""typology"": ""AAL""}, {""area"": 41, ""floor"": ""00"", ""door"": ""0B"", ""typology"": ""AAL""}, {""area"": 215, ""floor"": ""00"", ""door"": ""0A"", ""typology"": ""V""}]",1,monesterio-badajoz,V,1950
313,Extremadura,Inmueble,,,,,true,,true,38.089287,-6.272644,1,"133",6260,badajoz,"9394232QC3199S0001MM",Paseo Extremadura,"[{""area"": 87, ""floor"": ""00"", ""door"": ""0B"", ""typology"": ""AAL""}, {""area"": 118, ""floor"": ""00"", ""door"": ""0A"", ""typology"": ""V""}, {""area"": 81, ""floor"": ""01"", ""door"": ""0A"", ""typology"": ""V""}, {""area"": 27, ""floor"": ""01"", ""door"": ""0B"", ""typology"": ""V""}]",2,monesterio-badajoz,V,1980
558,Extremadura,Inmueble,,,,,true,,true,38.089596,-6.2736483,1,"136",6260,badajoz,"9195924QC3199N0001RG",Paseo Extremadura,"[{""area"": 172, ""floor"": ""01"", ""door"": ""01"", ""typology"": ""AAL""}, {""area"": 149, ""floor"": ""00"", ""door"": ""0B"", ""typology"": ""AAL""}, {""area"": 65, ""floor"": ""00"", ""door"": ""0C"", ""typology"": ""AAL""}, {""area"": 172, ""floor"": ""00"", ""door"": ""0A"", ""typology"": ""V""}]",1,monesterio-badajoz,V,1950
345,Extremadura,Inmueble,,,,,,,true,38.08953,-6.2734423,1,"138-D",6260,badajoz,"9195923QC3199N0001KG",Paseo Extremadura,"[{""area"": 115, ""floor"": ""00"", ""door"": ""01"", ""typology"": ""GR1""}, {""area"": 115, ""floor"": ""01"", ""door"": ""01"", ""typology"": ""V""}, {""area"": 115, ""floor"": ""02"", ""door"": ""01"", ""typology"": ""V""}]",2,monesterio-badajoz,V,1948
175,Extremadura,Esc.1 Bajo 0A,,,true,,true,,false,38.089077,-6.2726054,0,"171",6260,badajoz,"9394229QC3199S0001MM",Paseo Extremadura,"[{""area"": 36, ""floor"": ""00"", ""door"": ""02"", ""typology"": ""AAL""}, {""area"": 133, ""floor"": ""00"", ""door"": ""0A"", ""typology"": ""CCE""}, {""area"": 6, ""floor"": ""00"", ""door"": ""01"", ""typology"": ""CCE""}]",3,monesterio-badajoz,C,1995
158,Extremadura,Esc.1 1º 01,,,true,,true,,true,38.089077,-6.2726054,0,"171",6260,badajoz,"9394229QC3199S0002QQ",Paseo Extremadura,"[{""area"": 146, ""floor"": ""01"", ""door"": ""01"", ""typology"": ""V""}, {""area"": 12, ""floor"": ""00"", ""door"": ""0B"", ""typology"": ""V""}]",3,monesterio-badajoz,V,1995
146,Extremadura,Esc.1 2º 01,,,true,,true,,true,38.089077,-6.2726054,0,"171",6260,badajoz,"9394229QC3199S0003WW",Paseo Extremadura,"[{""area"": 146, ""floor"": ""02"", ""door"": ""01"", ""typology"": ""V""}]",3,monesterio-badajoz,V,1995
376,Extremadura,Inmueble,,,,,true,,true,38.089752,-6.2728934,1,"139",6260,badajoz,"9394241QC3199S0001IM",Paseo Extremadura,"[{""area"": 33, ""floor"": ""00"", ""door"": ""0B"", ""typology"": ""AAL""}, {""area"": 4, ""floor"": ""00"", ""door"": ""0D"", ""typology"": ""AAL""}, {""area"": 177, ""floor"": ""00"", ""door"": ""0A"", ""typology"": ""V""}, {""area"": 7, ""floor"": ""00"", ""door"": ""0C"", ""typology"": ""V""}, {""area"": 147, ""floor"": ""01"", ""door"": ""0A"", ""typology"": ""V""}, {""area"": 8, ""floor"": ""01"", ""door"": ""0B"", ""typology"": ""V""}]",2,monesterio-badajoz,V,1960
190,Extremadura,Esc.1 Bajo 01,,,,,true,,true,38.089462,-6.273421,0,"140",6260,badajoz,"9195922QC3199N0001OG",Paseo Extremadura,"[{""area"": 32, ""floor"": ""00"", ""door"": ""0B"", ""typology"": ""AAL""}, {""area"": 13, ""floor"": ""00"", ""door"": ""0C"", ""typology"": ""AAL""}, {""area"": 13, ""floor"": ""00"", ""door"": ""02"", ""typology"": ""AAL""}, {""area"": 14, ""floor"": ""00"", ""door"": ""03"", ""typology"": ""AAL""}, {""area"": 118, ""floor"": ""00"", ""door"": ""0A"", ""typology"": ""V""}]",2,monesterio-badajoz,V,1950
153,Extremadura,Esc.1 1º 01,,,,,true,,true,38.089462,-6.273421,0,"140",6260,badajoz,"9195922QC3199N0002PH",Paseo Extremadura,"[{""area"": 13, ""floor"": ""01"", ""door"": ""0B"", ""typology"": ""AAL""}, {""area"": 136, ""floor"": ""01"", ""door"": ""0A"", ""typology"": ""V""}, {""area"": 4, ""floor"": ""00"", ""door"": ""01"", ""typology"": ""V""}]",2,monesterio-badajoz,V,1950
265,Extremadura,Inmueble,,,,,true,,true,38.08901,-6.2725677,1,"141",6260,badajoz,"9394228QC3199S0001FM",Paseo Extremadura,"[{""area"": 57, ""floor"": ""00"", ""door"": ""0B"", ""typology"": ""AAL""}, {""area"": 104, ""floor"": ""01"", ""door"": ""01"", ""typology"": ""O""}, {""area"": 104, ""floor"": ""00"", ""door"": ""0A"", ""typology"": ""V""}]",1,monesterio-badajoz,V,1960
242,Extremadura,Inmueble,,,,,,,true,38.088924,-6.2725534,1,"143",6260,badajoz,"9394227QC3199S0001TM",Paseo Extremadura,"[{""area"": 131, ""floor"": ""00"", ""door"": ""01"", ""typology"": ""V""}, {""area"": 111, ""floor"": ""01"", ""door"": ""01"", ""typology"": ""V""}]",2,monesterio-badajoz,V,1960
209,Extremadura,Inmueble,,,,,true,,true,38.088898,-6.272514,1,"145",6260,badajoz,"9394226QC3199S0001LM",Paseo Extremadura,"[{""area"": 27, ""floor"": ""00"", ""door"": ""0B"", ""typology"": ""AAL""}, {""area"": 83, ""floor"": ""01"", ""door"": ""01"", ""typology"": ""V""}, {""area"": 99, ""floor"": ""00"", ""door"": ""0A"", ""typology"": ""V""}]",2,monesterio-badajoz,V,1950
329,Extremadura,Inmueble,,,,,true,,true,38.08938,-6.273415,1,"146",6260,badajoz,"9195921QC3199N0001MG",Paseo Extremadura,"[{""area"": 62, ""floor"": ""00"", ""door"": ""0B"", ""typology"": ""AAL""}, {""area"": 17, ""floor"": ""00"", ""door"": ""02"", ""typology"": ""AAL""}, {""area"": 119, ""floor"": ""01"", ""door"": ""01"", ""typology"": ""V""}, {""area"": 119, ""floor"": ""00"", ""door"": ""0A"", ""typology"": ""V""}, {""area"": 6, ""floor"": ""00"", ""door"": ""01"", ""typology"": ""V""}, {""area"": 6, ""floor"": ""01"", ""door"": ""02"", ""typology"": ""V""}]",2,monesterio-badajoz,V,1950
189,Extremadura,Inmueble,,,,,true,,true,38.088882,-6.2724695,1,"147",6260,badajoz,"9394225QC3199S0001PM",Paseo Extremadura,"[{""area"": 31, ""floor"": ""00"", ""door"": ""0B"", ""typology"": ""AAL""}, {""area"": 89, ""floor"": ""00"", ""door"": ""0A"", ""typology"": ""V""}, {""area"": 69, ""floor"": ""01"", ""door"": ""01"", ""typology"": ""V""}]",2,monesterio-badajoz,V,1960
290,Extremadura,Inmueble,,,,,,,false,38.087875,-6.2722583,,"149",6260,badajoz,"9392402QC3199S0001HM",Paseo Extremadura,"[{""area"": 61, ""floor"": ""00"", ""door"": ""0B"", ""typology"": ""AAP""}, {""area"": 22, ""floor"": ""00"", ""door"": ""0C"", ""typology"": ""AAP""}, {""area"": 119, ""floor"": ""01"", ""door"": ""01"", ""typology"": ""CFN""}, {""area"": 88, ""floor"": ""00"", ""door"": ""0A"", ""typology"": ""CFN""}]",,monesterio-badajoz,O,
258,Extremadura,Inmueble,,,,,,,true,38.087574,-6.2721033,1,"151",6260,badajoz,"9392401QC3199S0001UM",Paseo Extremadura,"[{""area"": 129, ""floor"": ""00"", ""door"": ""01"", ""typology"": ""CFN""}, {""area"": 129, ""floor"": ""01"", ""door"": ""01"", ""typology"": ""V""}]",1,monesterio-badajoz,V,1970
95,Castilla La Mancha,Inmueble,,true,,,true,,true,38.96942,-1.9049982,1,"641",2006,albacete,"405193D00000000001AQ",Terrenos Diseminados,"[{""area"": 30, ""floor"": ""00"", ""door"": ""01"", ""typology"": ""AAL""}, {""area"": 65, ""floor"": ""00"", ""door"": ""001"", ""typology"": ""V""}]",1,albacete-albacete,V,1984
45,Castilla La Mancha,Inmueble,,true,,,,,true,38.96946,-1.9040881,1,"643",2006,albacete,"405193B00000000001HQ",Terrenos Diseminados,"[{""area"": 45, ""floor"": ""00"", ""door"": ""001"", ""typology"": ""V""}]",1,albacete-albacete,V,1986
266,Extremadura,Inmueble,,,,,true,,true,38.089294,-6.273313,1,"152",6260,badajoz,"9293401QC3199S0001BM",Paseo Extremadura,"[{""area"": 18, ""floor"": ""00"", ""door"": ""0C"", ""typology"": ""AAL""}, {""area"": 19, ""floor"": ""00"", ""door"": ""0B"", ""typology"": ""O44""}, {""area"": 118, ""floor"": ""01"", ""door"": ""01"", ""typology"": ""V""}, {""area"": 111, ""floor"": ""00"", ""door"": ""0A"", ""typology"": ""V""}]",2,monesterio-badajoz,V,1960
152,Extremadura,Inmueble,,,,,,,true,38.08712,-6.2717996,1,"153",6260,badajoz,"9491101QC3199S0001TM",Paseo Extremadura,"[{""area"": 76, ""floor"": ""00"", ""door"": ""01"", ""typology"": ""CCE""}, {""area"": 76, ""floor"": ""01"", ""door"": ""01"", ""typology"": ""V""}]",1,monesterio-badajoz,V,1980
152,Extremadura,Inmueble,,,,,,,false,38.08708,-6.271766,,"153",6260,badajoz,"9491118QC3199S0001HM",Paseo Extremadura,"[{""area"": 76, ""floor"": ""01"", ""door"": ""01"", ""typology"": ""AAL""}, {""area"": 76, ""floor"": ""00"", ""door"": ""01"", ""typology"": ""C""}]",,monesterio-badajoz,C,
300,Extremadura,Inmueble,,,,true,true,,true,38.089237,-6.2733107,1,"154",6260,badajoz,"9293402QC3199S0001YM",Paseo Extremadura,"[{""area"": 17, ""floor"": ""00"", ""door"": ""0B"", ""typology"": ""AAL""}, {""area"": 35, ""floor"": ""01"", ""door"": ""0B"", ""typology"": ""AAL""}, {""area"": 18, ""floor"": ""00"", ""door"": ""0C"", ""typology"": ""AAP""}, {""area"": 115, ""floor"": ""00"", ""door"": ""0A"", ""typology"": ""V""}, {""area"": 115, ""floor"": ""01"", ""door"": ""0A"", ""typology"": ""V""}]",2,monesterio-badajoz,V,1980
319,Extremadura,Esc.1 Bajo 01,,,,,,,false,38.08916,-6.2732697,,"156",6260,badajoz,"9293403QC3199S0001GM",Paseo Extremadura,"[{""area"": 319, ""floor"": ""00"", ""door"": ""01"", ""typology"": ""C""}]",,monesterio-badajoz,C,
118,Extremadura,Esc.1 1º DR,,,,,,,false,38.08916,-6.2732697,,"156",6260,badajoz,"9293403QC3199S0002HQ",Paseo Extremadura,"[{""area"": 103, ""floor"": ""01"", ""door"": ""01"", ""typology"": ""O""}, {""area"": 15, ""floor"": """", ""door"": """", ""typology"": ""COMMON""}]",,monesterio-badajoz,O,
118,Extremadura,Esc.1 2º DR,,,,,,,false,38.08916,-6.2732697,,"156",6260,badajoz,"9293403QC3199S0004KE",Paseo Extremadura,"[{""area"": 103, ""floor"": ""02"", ""door"": ""01"", ""typology"": ""O""}, {""area"": 15, ""floor"": """", ""door"": """", ""typology"": ""COMMON""}]",,monesterio-badajoz,O,
116,Extremadura,Esc.1 2º IZ,,,,,,,false,38.08916,-6.2732697,,"156",6260,badajoz,"9293403QC3199S0005LR",Paseo Extremadura,"[{""area"": 102, ""floor"": ""02"", ""door"": ""01"", ""typology"": ""O""}, {""area"": 14, ""floor"": """", ""door"": """", ""typology"": ""COMMON""}]",,monesterio-badajoz,O,
255,Extremadura,Inmueble,,,,,true,,true,38.08696,-6.2716465,1,"157",6260,badajoz,"9491103QC3199S0001MM",Paseo Extremadura,"[{""area"": 104, ""floor"": ""01"", ""door"": ""01"", ""typology"": ""AAL""}, {""area"": 12, ""floor"": ""00"", ""door"": ""0C"", ""typology"": ""AAL""}, {""area"": 23, ""floor"": ""00"", ""door"": ""02"", ""typology"": ""CCE""}, {""area"": 116, ""floor"": ""00"", ""door"": ""0A"", ""typology"": ""V""}]",1,monesterio-badajoz,V,1970
393,Extremadura,Inmueble,,,,,true,,true,38.089058,-6.2732325,1,"158",6260,badajoz,"9293404QC3199S0001QM",Paseo Extremadura,"[{""area"": 90, ""floor"": ""00"", ""door"": ""0B"", ""typology"": ""AAL""}, {""area"": 125, ""floor"": ""01"", ""door"": ""0A"", ""typology"": ""AAL""}, {""area"": 35, ""floor"": ""01"", ""door"": ""0B"", ""typology"": ""AAL""}, {""area"": 143, ""floor"": ""00"", ""door"": ""0A"", ""typology"": ""V""}]",1,monesterio-badajoz,V,1940
256,Extremadura,Inmueble,,true,,,true,,true,38.086887,-6.2715983,1,"159",6260,badajoz,"9491104QC3199S0001OM",Paseo Extremadura,"[{""area"": 95, ""floor"": ""01"", ""door"": ""01"", ""typology"": ""AAL""}, {""area"": 18, ""floor"": ""00"", ""door"": ""0B"", ""typology"": ""AAL""}, {""area"": 20, ""floor"": ""00"", ""door"": ""0C"", ""typology"": ""AAL""}, {""area"": 123, ""floor"": ""00"", ""door"": ""0A"", ""typology"": ""V""}]",1,monesterio-badajoz,V,1980
378,Extremadura,Inmueble,,true,,true,true,,true,38.088985,-6.2731843,1,"160",6260,badajoz,"9293405QC3199S0001PM",Paseo Extremadura,"[{""area"": 14, ""floor"": ""00"", ""door"": ""0C"", ""typology"": ""AAL""}, {""area"": 117, ""floor"": ""00"", ""door"": ""0D"", ""typology"": ""AAL""}, {""area"": 53, ""floor"": ""00"", ""door"": ""0B"", ""typology"": ""AAP""}, {""area"": 123, ""floor"": ""01"", ""door"": ""01"", ""typology"": ""V""}, {""area"": 71, ""floor"": ""00"", ""door"": ""0A"", ""typology"": ""V""}]",2,monesterio-badajoz,V,1984
356,Extremadura,Inmueble,,true,,,true,,true,38.08681,-6.271528,1,"161",6260,badajoz,"9491105QC3199S0001KM",Paseo Extremadura,"[{""area"": 149, ""floor"": ""01"", ""door"": ""01"", ""typology"": ""AAL""}, {""area"": 14, ""floor"": ""00"", ""door"": ""0B"", ""typology"": ""AAL""}, {""area"": 193, ""floor"": ""00"", ""door"": ""0A"", ""typology"": ""V""}]",1,monesterio-badajoz,V,1980
386,Castilla La Mancha,Inmueble,,,,,true,,true,38.959805,-1.9173594,1,"646",2006,albacete,"383009CXJ0133B0001IP",Terrenos Diseminados,"[{""area"": 132, ""floor"": ""00"", ""door"": ""001"", ""typology"": ""AAL""}, {""area"": 69, ""floor"": ""00"", ""door"": ""001"", ""typology"": ""AAL""}, {""area"": 185, ""floor"": ""00"", ""door"": ""001"", ""typology"": ""V""}]",1,albacete-albacete,V,1965
120,Castilla La Mancha,Inmueble,,,,,,,false,38.971565,-1.9089464,,"646",2006,albacete,"405208E00000000001TQ",Terrenos Diseminados,"[{""area"": 120, ""floor"": ""00"", ""door"": ""001"", ""typology"": ""AAL""}]",,albacete-albacete,A,
174,Extremadura,Inmueble,,,,,true,,true,38.088932,-6.273158,1,"162",6260,badajoz,"9293406QC3199S0001LM",Paseo Extremadura,"[{""area"": 40, ""floor"": ""00"", ""door"": ""0B"", ""typology"": ""AAL""}, {""area"": 67, ""floor"": ""01"", ""door"": ""01"", ""typology"": ""V""}, {""area"": 67, ""floor"": ""00"", ""door"": ""0A"", ""typology"": ""V""}]",2,monesterio-badajoz,V,1960
0,Extremadura,Suelo,,,,,,,false,38.086613,-6.2714767,,"163",0,badajoz,"9491106QC3199S0001RM",Paseo Extremadura,"[]",,monesterio-badajoz,M,
364,Extremadura,Inmueble,,true,,,true,,true,38.088882,-6.273121,1,"164",6260,badajoz,"9293407QC3199S0001TM",Paseo Extremadura,"[{""area"": 145, ""floor"": ""01"", ""door"": ""01"", ""typology"": ""AAL""}, {""area"": 74, ""floor"": ""00"", ""door"": ""0B"", ""typology"": ""AAL""}, {""area"": 145, ""floor"": ""00"", ""door"": ""0A"", ""typology"": ""V""}]",1,monesterio-badajoz,V,1981
258,Extremadura,Esc.1 Bajo 01,,,,true,true,,true,38.08881,-6.273059,1,"166",6260,badajoz,"9293408QC3199S0001FM",Paseo Extremadura,"[{""area"": 19, ""floor"": ""00"", ""door"": ""0C"", ""typology"": ""AAL""}, {""area"": 57, ""floor"": ""00"", ""door"": ""0D"", ""typology"": ""AAL""}, {""area"": 39, ""floor"": ""00"", ""door"": ""0B"", ""typology"": ""AAP""}, {""area"": 143, ""floor"": ""00"", ""door"": ""0A"", ""typology"": ""V""}]",2,monesterio-badajoz,V,1960
182,Extremadura,Esc.1 1º 01,,,,true,true,,true,38.08881,-6.273059,1,"166",6260,badajoz,"9293408QC3199S0002GQ",Paseo Extremadura,"[{""area"": 39, ""floor"": ""01"", ""door"": ""0B"", ""typology"": ""O""}, {""area"": 143, ""floor"": ""01"", ""door"": ""0A"", ""typology"": ""V""}]",2,monesterio-badajoz,V,1960
45,Extremadura,Esc.1 Bajo 06,,,,,true,,false,38.086483,-6.270998,0,"167",6260,badajoz,"9591405QC3199S0017SD",Paseo Extremadura,"[{""area"": 42, ""floor"": ""00"", ""door"": ""0F"", ""typology"": ""GC1""}, {""area"": 3, ""floor"": """", ""door"": """", ""typology"": ""COMMON""}]",2,monesterio-badajoz,C,1987
15,Extremadura,Esc.1 Bajo 0A,,,,,true,,false,38.086483,-6.270998,0,"167",6260,badajoz,"9591405QC3199S0001XM",Paseo Extremadura,"[{""area"": 14, ""floor"": ""00"", ""door"": ""0A"", ""typology"": ""AAL""}, {""area"": 1, ""floor"": """", ""door"": """", ""typology"": ""COMMON""}]",2,monesterio-badajoz,A,1987
19,Extremadura,Esc.1 Bajo 0B,,,,,true,,false,38.086483,-6.270998,0,"167",6260,badajoz,"9591405QC3199S0002MQ",Paseo Extremadura,"[{""area"": 18, ""floor"": ""00"", ""door"": ""0B"", ""typology"": ""CCE""}, {""area"": 1, ""floor"": """", ""door"": """", ""typology"": ""COMMON""}]",2,monesterio-badajoz,C,1987
26,Extremadura,Esc.1 Bajo 0C,,,,,true,,false,38.086483,-6.270998,0,"167",6260,badajoz,"9591405QC3199S0003QW",Paseo Extremadura,"[{""area"": 25, ""floor"": ""00"", ""door"": ""0C"", ""typology"": ""O""}, {""area"": 1, ""floor"": """", ""door"": """", ""typology"": ""COMMON""}]",2,monesterio-badajoz,O,1987
